symbol,direction,entry,exit,qty,pnl,reason,open_ts,close_ts,hold_minutes,tp1_hit,sl,tp1,tp2,score,regime,tier
LINKUSDT,LONG,17.447,17.566,1.7195,0.2046205,trailing_stop,2024-03-19 12:00:00+00:00,2024-03-19 12:45:00+00:00,45.0,False,16.833786,18.366821,18.980036,0.0,UNKNOWN,T2
AVAXUSDT,LONG,58.965,60.483,0.5088,0.7723584,trailing_stop,2024-03-19 12:00:00+00:00,2024-03-19 12:45:00+00:00,45.0,False,55.533929,64.111607,67.542679,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5952,0.5769,50.4032,-0.92237856,SL_hit,2024-03-20 03:15:00+00:00,2024-03-20 04:30:00+00:00,75.0,False,0.580986,0.616521,0.630736,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.282,16.655,1.7359,-1.0884093,SL_hit,2024-03-20 03:15:00+00:00,2024-03-20 04:30:00+00:00,75.0,False,16.800214,18.004679,18.486464,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5978,0.5864,50.184,-0.5720976,SL_hit,2024-03-20 12:00:00+00:00,2024-03-20 15:40:00+00:00,220.0,False,0.588782,0.611327,0.620345,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.339,18.43,1.6359,0.1488669,trailing_stop,2024-03-21 01:00:00+00:00,2024-03-21 02:50:00+00:00,110.0,False,18.028643,18.804536,19.114893,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6093,0.6118,49.2368,0.123092,trailing_stop,2024-03-21 01:00:00+00:00,2024-03-21 03:40:00+00:00,160.0,False,0.600282,0.622827,0.631845,0.0,UNKNOWN,T2
AVAXUSDT,LONG,57.329,55.534,0.5233,-0.9393235,SL_hit,2024-03-21 01:00:00+00:00,2024-03-21 04:10:00+00:00,190.0,False,55.621143,59.890786,61.598643,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.317,18.413,1.6378,0.1572288,trailing_stop,2024-03-22 03:30:00+00:00,2024-03-22 04:00:00+00:00,30.0,False,17.959321,18.853518,19.211196,0.0,UNKNOWN,T2
AVAXUSDT,LONG,54.717,55.178,0.5483,0.2527663,trailing_stop,2024-03-22 03:30:00+00:00,2024-03-22 04:30:00+00:00,60.0,False,53.055393,57.209411,58.871018,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6338,0.6349,47.3335,0.05206685,trailing_stop,2024-03-22 03:30:00+00:00,2024-03-22 04:35:00+00:00,65.0,False,0.622425,0.650862,0.662238,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.302,18.308,1.6392,0.0098352,trailing_stop,2024-03-23 01:00:00+00:00,2024-03-23 02:10:00+00:00,70.0,False,17.95575,18.821375,19.167625,0.0,UNKNOWN,T2
AVAXUSDT,LONG,53.383,53.954,0.562,0.320902,trailing_stop,2024-03-23 01:00:00+00:00,2024-03-23 02:15:00+00:00,75.0,False,52.232286,55.109071,56.259786,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6142,0.606,48.844,-0.4005208,SL_hit,2024-03-23 01:00:00+00:00,2024-03-23 03:30:00+00:00,150.0,False,0.606968,0.625048,0.63228,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6333,0.6223,47.3709,-0.5210799,SL_hit,2024-03-24 05:30:00+00:00,2024-03-24 05:35:00+00:00,5.0,False,0.625104,0.645595,0.653791,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6333,0.6251,47.3709,-0.38844138,SL_hit,2024-03-24 05:35:00+00:00,2024-03-24 06:40:00+00:00,65.0,False,0.625104,0.645595,0.653791,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6289,0.632,47.7023,0.14787713,trailing_stop,2024-03-24 12:00:00+00:00,2024-03-24 15:00:00+00:00,180.0,False,0.622043,0.639186,0.646043,0.0,UNKNOWN,T2
AVAXUSDT,LONG,55.897,55.892,0.5367,-0.0026835,trailing_stop,2024-03-25 01:00:00+00:00,2024-03-25 02:10:00+00:00,70.0,False,54.87825,57.425125,58.443875,0.0,UNKNOWN,T2
AVAXUSDT,LONG,55.892,55.969,0.5367,0.0413259,trailing_stop,2024-03-25 02:10:00+00:00,2024-03-25 02:35:00+00:00,25.0,False,54.905393,57.371911,58.358518,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.535,18.685,1.6186,0.24279,trailing_stop,2024-03-25 01:00:00+00:00,2024-03-25 03:20:00+00:00,140.0,False,18.308393,18.874911,19.101518,0.0,UNKNOWN,T2
LINKUSDT,LONG,19.568,19.723,1.5331,0.2376305,trailing_stop,2024-03-26 01:00:00+00:00,2024-03-26 03:05:00+00:00,125.0,False,19.320857,19.938714,20.185857,0.0,UNKNOWN,T2
AVAXUSDT,LONG,58.634,58.701,0.5116,0.0342772,trailing_stop,2024-03-26 01:00:00+00:00,2024-03-26 05:55:00+00:00,295.0,False,57.640964,60.123554,61.116589,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6464,0.6491,46.4109,0.12530943,time_stop,2024-03-26 01:00:00+00:00,2024-03-26 07:00:00+00:00,360.0,False,0.639114,0.657329,0.664614,0.0,UNKNOWN,T2
LINKUSDT,LONG,20.2,19.944,1.4851,-0.3801856,SL_hit,2024-03-27 01:00:00+00:00,2024-03-27 03:30:00+00:00,150.0,False,19.944107,20.583839,20.839732,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6352,0.63,47.2292,-0.24559184,SL_hit,2024-03-27 01:00:00+00:00,2024-03-27 04:50:00+00:00,230.0,False,0.630307,0.642539,0.647432,0.0,UNKNOWN,T2
AVAXUSDT,LONG,56.35,55.488,0.5324,-0.4589288,SL_hit,2024-03-27 03:15:00+00:00,2024-03-27 07:15:00+00:00,240.0,False,55.571786,57.517321,58.295536,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6133,0.6198,48.9157,0.31795205,trailing_stop,2024-03-28 05:15:00+00:00,2024-03-28 07:00:00+00:00,105.0,False,0.606514,0.623479,0.630264,0.0,UNKNOWN,T2
LINKUSDT,LONG,19.337,19.459,1.5514,0.1892708,trailing_stop,2024-03-28 04:45:00+00:00,2024-03-28 07:25:00+00:00,160.0,False,19.072179,19.734232,19.999054,0.0,UNKNOWN,T2
AVAXUSDT,LONG,54.061,54.767,0.5549,0.3917594,trailing_stop,2024-03-28 04:45:00+00:00,2024-03-28 08:15:00+00:00,210.0,False,53.18975,55.367875,56.239125,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6311,0.6314,47.536,0.0142608,trailing_stop,2024-03-29 12:00:00+00:00,2024-03-29 12:35:00+00:00,35.0,False,0.622243,0.644386,0.653243,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.951,18.979,1.583,0.044324,trailing_stop,2024-03-29 12:00:00+00:00,2024-03-29 13:00:00+00:00,60.0,False,18.758143,19.240286,19.433143,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6309,0.6405,47.5511,0.45649056,trailing_stop,2024-03-29 12:35:00+00:00,2024-03-29 14:20:00+00:00,105.0,False,0.620525,0.646462,0.656838,0.0,UNKNOWN,T2
LINKUSDT,LONG,19.009,18.822,1.5782,-0.2951234,SL_hit,2024-03-30 01:15:00+00:00,2024-03-30 03:35:00+00:00,140.0,False,18.832929,19.273107,19.449179,0.0,UNKNOWN,T2
AVAXUSDT,LONG,53.817,54.156,0.5574,0.1889586,trailing_stop,2024-03-30 01:00:00+00:00,2024-03-30 05:10:00+00:00,250.0,False,53.236643,54.687536,55.267893,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6302,0.6239,47.6039,-0.29990457,SL_hit,2024-03-30 01:00:00+00:00,2024-03-30 06:30:00+00:00,330.0,False,0.624754,0.63837,0.643816,0.0,UNKNOWN,T2
LINKUSDT,LONG,19.064,19.17,1.5736,0.1668016,trailing_stop,2024-03-31 02:00:00+00:00,2024-03-31 05:05:00+00:00,185.0,False,18.86525,19.362125,19.560875,0.0,UNKNOWN,T2
AVAXUSDT,LONG,53.479,54.003,0.561,0.293964,trailing_stop,2024-03-31 02:00:00+00:00,2024-03-31 06:10:00+00:00,250.0,False,52.898464,54.349804,54.930339,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6252,0.6282,47.9846,0.1439538,time_stop,2024-03-31 02:00:00+00:00,2024-03-31 08:00:00+00:00,360.0,False,0.620379,0.632432,0.637254,0.0,UNKNOWN,T2
AVAXUSDT,LONG,53.819,53.903,0.5574,0.0468216,trailing_stop,2024-04-01 02:15:00+00:00,2024-04-01 02:55:00+00:00,40.0,False,53.103286,54.892571,55.608286,0.0,UNKNOWN,T2
LINKUSDT,LONG,19.161,19.229,1.5657,0.1064676,trailing_stop,2024-04-01 01:00:00+00:00,2024-04-01 03:15:00+00:00,135.0,False,18.96725,19.451625,19.645375,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6306,0.6247,47.5737,-0.28068483,SL_hit,2024-04-01 01:00:00+00:00,2024-04-01 05:35:00+00:00,275.0,False,0.625814,0.637779,0.642564,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.323,18.06,1.6373,-0.4306099,SL_hit,2024-04-02 01:00:00+00:00,2024-04-02 02:25:00+00:00,85.0,False,18.141036,18.595946,18.777911,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.617,0.609,48.6224,-0.3889792,SL_hit,2024-04-02 01:30:00+00:00,2024-04-02 02:25:00+00:00,55.0,False,0.610804,0.626295,0.632491,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.199,17.639,1.6484,-0.923104,SL_hit,2024-04-02 12:15:00+00:00,2024-04-02 15:50:00+00:00,215.0,False,17.702036,18.944446,19.441411,0.0,UNKNOWN,T2
AVAXUSDT,LONG,47.525,47.811,0.6312,0.1805232,trailing_stop,2024-04-03 02:00:00+00:00,2024-04-03 06:30:00+00:00,270.0,False,46.299643,49.363036,50.588393,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.275,18.103,1.6416,-0.2823552,time_stop,2024-04-03 01:45:00+00:00,2024-04-03 07:45:00+00:00,360.0,False,17.824286,18.951071,19.401786,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.586,0.5893,51.1945,0.16894185,trailing_stop,2024-04-03 04:00:00+00:00,2024-04-03 07:45:00+00:00,225.0,False,0.578036,0.597946,0.605911,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5784,0.5725,51.8672,-0.30601648,SL_hit,2024-04-04 01:00:00+00:00,2024-04-04 02:15:00+00:00,75.0,False,0.572704,0.586945,0.592641,0.0,UNKNOWN,T2
LINKUSDT,LONG,18.019,17.721,1.6649,-0.4961402,SL_hit,2024-04-04 01:00:00+00:00,2024-04-04 02:25:00+00:00,85.0,False,17.7865,18.36775,18.60025,0.0,UNKNOWN,T2
AVAXUSDT,LONG,46.917,46.003,0.6394,-0.5844116,SL_hit,2024-04-04 01:00:00+00:00,2024-04-04 02:25:00+00:00,85.0,False,46.053071,48.212893,49.076821,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.338,17.413,1.7303,0.1297725,trailing_stop,2024-04-05 13:45:00+00:00,2024-04-05 15:00:00+00:00,75.0,False,17.054429,17.763357,18.046929,0.0,UNKNOWN,T2
AVAXUSDT,LONG,45.288,45.403,0.6624,0.076176,trailing_stop,2024-04-05 14:00:00+00:00,2024-04-05 15:00:00+00:00,60.0,False,44.294607,46.778089,47.771482,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5816,0.588,51.5818,0.33012352,trailing_stop,2024-04-05 14:30:00+00:00,2024-04-05 20:00:00+00:00,330.0,False,0.573064,0.594404,0.602939,0.0,UNKNOWN,T2
AVAXUSDT,LONG,45.834,45.942,0.6545,0.070686,trailing_stop,2024-04-06 01:00:00+00:00,2024-04-06 01:25:00+00:00,25.0,False,45.293821,46.644268,47.184446,0.0,UNKNOWN,T2
AVAXUSDT,LONG,45.942,46.431,0.653,0.319317,trailing_stop,2024-04-06 01:25:00+00:00,2024-04-06 04:05:00+00:00,160.0,False,45.358429,46.817357,47.400929,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.427,17.463,1.7215,0.061974,time_stop,2024-04-06 01:15:00+00:00,2024-04-06 07:15:00+00:00,360.0,False,17.263964,17.671554,17.834589,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.627,17.709,1.7019,0.1395558,trailing_stop,2024-04-07 01:00:00+00:00,2024-04-07 02:15:00+00:00,75.0,False,17.491643,17.830036,17.965393,0.0,UNKNOWN,T2
AVAXUSDT,LONG,48.505,48.783,0.6185,0.171943,trailing_stop,2024-04-07 01:00:00+00:00,2024-04-07 02:15:00+00:00,75.0,False,47.874821,49.450268,50.080446,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.595,0.5958,50.4202,0.04033616,time_stop,2024-04-07 01:00:00+00:00,2024-04-07 07:00:00+00:00,360.0,False,0.59,0.6025,0.6075,0.0,UNKNOWN,T2
AVAXUSDT,LONG,48.903,49.147,0.6135,0.149694,trailing_stop,2024-04-08 01:00:00+00:00,2024-04-08 01:35:00+00:00,35.0,False,48.083,50.133,50.953,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.824,17.665,1.6831,-0.2676129,SL_hit,2024-04-08 01:00:00+00:00,2024-04-08 03:00:00+00:00,120.0,False,17.669893,18.055161,18.209268,0.0,UNKNOWN,T2
AVAXUSDT,LONG,49.22,49.498,0.6095,0.169441,time_stop,2024-04-08 01:35:00+00:00,2024-04-08 07:35:00+00:00,360.0,False,48.394107,50.458839,51.284732,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6163,0.6149,48.6776,-0.06814864,trailing_stop,2024-04-09 04:30:00+00:00,2024-04-09 06:35:00+00:00,125.0,False,0.610889,0.624416,0.629827,0.0,UNKNOWN,T2
