symbol,direction,entry,exit,qty,pnl,reason,open_ts,close_ts,hold_minutes,tp1_hit,sl,tp1,tp2,score,regime,tier
UNIUSDT,LONG,12.16,11.911,2.4671,-0.6143079,SL_hit,2024-03-22 01:00:00+00:00,2024-03-22 02:20:00+00:00,80.0,False,11.912857,12.530714,12.777857,0.0,UNKNOWN,T2
UNIUSDT,LONG,12.091,12.109,2.4812,0.0446616,trailing_stop,2024-03-22 03:15:00+00:00,2024-03-22 03:40:00+00:00,25.0,False,11.835821,12.473768,12.728946,0.0,UNKNOWN,T2
LTCUSDT,LONG,85.28,85.95,0.3518,0.235706,trailing_stop,2024-03-22 03:15:00+00:00,2024-03-22 04:55:00+00:00,100.0,False,84.028214,87.157679,88.409464,0.0,UNKNOWN,T2
LTCUSDT,LONG,84.22,84.73,0.3562,0.181662,trailing_stop,2024-03-23 01:00:00+00:00,2024-03-23 01:55:00+00:00,55.0,False,83.059286,85.961071,87.121786,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.808,11.889,2.5407,0.2057967,trailing_stop,2024-03-23 01:00:00+00:00,2024-03-23 02:10:00+00:00,70.0,False,11.598714,12.121929,12.331214,0.0,UNKNOWN,T2
LTCUSDT,LONG,84.73,83.45,0.3541,-0.453248,SL_hit,2024-03-23 01:55:00+00:00,2024-03-23 03:15:00+00:00,80.0,False,83.538929,86.516607,87.707679,0.0,UNKNOWN,T2
LTCUSDT,LONG,87.15,87.94,0.3442,0.271918,trailing_stop,2024-03-24 01:00:00+00:00,2024-03-24 06:00:00+00:00,300.0,False,86.089286,88.741071,89.801786,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.84,11.84,2.5338,0.0,trailing_stop,2024-03-24 12:00:00+00:00,2024-03-24 12:10:00+00:00,10.0,False,11.71125,12.033125,12.161875,0.0,UNKNOWN,T2
LTCUSDT,LONG,87.76,89.64,0.3418,0.5670462,trailing_stop,2024-03-24 12:00:00+00:00,2024-03-24 14:35:00+00:00,155.0,True,86.745714,89.281429,90.295714,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.68,1.6809,17.8571,0.01607139,trailing_stop,2024-03-25 01:00:00+00:00,2024-03-25 01:30:00+00:00,30.0,False,1.650982,1.723527,1.752545,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.6832,1.6858,17.8232,0.04634032,trailing_stop,2024-03-25 01:30:00+00:00,2024-03-25 04:00:00+00:00,150.0,False,1.654432,1.726352,1.75512,0.0,UNKNOWN,T2
UNIUSDT,LONG,12.025,12.083,2.4948,0.1446984,trailing_stop,2024-03-25 01:00:00+00:00,2024-03-25 04:15:00+00:00,195.0,False,11.868214,12.260179,12.416964,0.0,UNKNOWN,T2
UNIUSDT,LONG,12.538,12.56,2.3927,0.0526394,trailing_stop,2024-03-26 01:00:00+00:00,2024-03-26 02:00:00+00:00,60.0,False,12.357107,12.809339,12.990232,0.0,UNKNOWN,T2
LTCUSDT,LONG,90.88,91.03,0.3301,0.049515,trailing_stop,2024-03-26 01:00:00+00:00,2024-03-26 03:05:00+00:00,125.0,False,89.801429,92.497857,93.576429,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.7249,1.7659,17.3923,0.76960927,trailing_stop,2024-03-26 02:00:00+00:00,2024-03-26 04:30:00+00:00,150.0,True,1.696971,1.766793,1.794721,0.0,UNKNOWN,T2
LTCUSDT,LONG,96.07,97.07,0.3123,0.3123,trailing_stop,2024-03-27 01:00:00+00:00,2024-03-27 01:40:00+00:00,40.0,False,94.137857,98.968214,100.900357,0.0,UNKNOWN,T2
